path,emotion
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\76dbb11b9c8e69f3ab3fd87d96b13590.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\45885406ae3d9f449a7cff3eb544ff13.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\5a7e96ef4d1797d770bd55dca294ee42.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\6e00d84607b45996d8f779287eff440b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\720c0b9b4c78aa2423bbc0b2eba9fc62.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\57a104d54e4da243e19b2b4a7af32127.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\47ea869d03d77dd9581919fee36f909c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8fa3a160ee71cca909a660d80152e1dd.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\9dc36943cf76c6650abe6bcd7c4afd7e.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\62a22dd938aaa9128648ab5278d96fda.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\1f751a953d71e90fd5d6fd8f8575ec4c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\93fa23a8890671154eb164c7e29d9148.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\903d18dec42369d1e9bc17cc36ad5d23.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3f8acdac8efa96880c0e785d562bcd65.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f2642ffbd7406f0b8eaf217313f8ff77.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f99378d8df2e228c069f644a341b662f.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\559248a2100029576acd5a85396a985e.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e8fbca9ff1101a42aa3b238eef49202b.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c200bbef4bf840c7f8e8e4a764a249a7.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\6ab24b042cf349ffb1f7f20c570e016b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3e6bce5563ae85320f10360648bf3f7c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\db1cd39b38395d1f6fbd011a739ee5b7.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\de14e21b3f0ffcb8e9f6e5bfd3f8b286.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\82244652c07a736bd53e47926548f508.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\46d93a98fdb28f0c46b2086e3f4ef7d7.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\967fc5031e71bc5f382b39ba77b1dc0f.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\33ea339abcad1d2da46b834f4930ff31.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\35c7b84ce1069a298a9cdba8501e5901.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\74bf0c085728c583dbc611d944c986f4.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e239b177de86377dacbe39078323244a.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e172f9bfaae8a7550a2d609498c4a203.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\a9d3caf6b47eceb6f1d7c404aceec198.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8f4c1696c10400159897e8572ecf4a9d.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\5be89b22e79a9bc4cc0ad459b6a31afc.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d58c8d653c60b09d92a8fc6e8a83ff90.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\18d2ba617389c66478f5c0858d8a7f40.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d32085a964d073173c03022fba241dc9.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\671cb4383491c17f546d8040e7e695da.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\0ef104c53888842574f349ac60a444a9.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\205bad146e81b89c884eb2949391800e.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3d9831a302a9f588d551daee6df79209.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\154477ac0907aa5d16285df2f90688fb.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\983794a9c14ef96ee9efaa2abd5926b5.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3cdccc87abab29351c57e8f72c1e1f4d.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\78e75ecae1e60fcdfd7fc240c8890e1f.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e88b3b69220f2e61f43b28a35f458cb9.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3f8695eb78fbedf2fd5fb24c3a15f49a.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b2630ee2e8c72f5b00546b68a071b60b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ffe6eb97e21090fde26aed774a908d63.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2931d8adea767bd0a841691bd1ea2fe7.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\5f1fd0fde92a3fe7e0b137768756c646.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\efb14b999fb20dfaae6cca4e68ea18d0.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\28545b6ff195d81e4701b6eeeac576e5.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\cf663f7b94e15a7a26ee029801a17ee8.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\a314b1b6f4210614926e6d734ae44b4b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2c8291ea8013f2a4e64dc37ceefe129d.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c37c1663929c330293d66d8ec4518c8d.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\00faf2d54cc4bab9eab598494c248d20.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\120634fe5224230c93aae6f5d52ac003.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\9ec718a0bef16b7d36f1857c734881bf.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\9f75c718164cf43f2f70cdfdd9ae0d6d.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d54587195a472f133310b2f004489f18.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\83fa8a059ddc9adcfcaf00903a7b9077.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e44f5bbf14fc9daf02dc4b8828e909c6.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\06e1d5bdae6d41c9d172aa1eaf31938c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\caee3ba426ff38f3fd46bbf8804c8081.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\39e5b1348f5e51758e6ed0cf569bbebc.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\59e874f30484cf41679697f69c4e181c.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\7d0a5781e06e74ca51c33a58fe535cdc.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\0175c6cb6062d2a91ed1b3a85a69382b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\36b81246920d76e483a1a4861e3c7ce0.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\888fd5f672238c30c97fadd24cf08385.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b23d0ee5ec03aab0f09dfeeea72dbb29.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3109d81b11e7385258b214a54930b0cc.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c3141904784b3a43c66175df8476eda2.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f0ce84a30b26a6d503984fb0496b64b2.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\85421af4654a29d23a9b1ed47c338f66.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\35bbb6ca6ab280121fc0dc2b6431e573.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\1071064f6b91f83f282af9558665fe9d.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b0a22b17457174a6b61d2dc96959269e.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\a1c5cb819d7a63a40f28bfea3823768b.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8e6e7abccc68d0a019972d899deb45dd.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8b3a745366afc9c664cc8b108fada1b5.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\28a058185205879f617016b35ab119d6.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\a598d920eb3f09298d8742c827d0efe2.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ea368f249ca38380023e59dbcdc56198.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\59cc7a02892fc5f786cfbb0db921d38d.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\6134950a15cc5b517d1471042ea5afcb.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3cd2c9560ef0bd3867d2086d12aaaa83.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\af702ef3c3c2eeeabf383dc8cf8f9019.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4d467b093ad4cb370d7a2bc47c4784bc.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\95739063a5b4d5682c74ae7fa45018d9.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\19019ffb6fbd76f2600e9e88da55acf6.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d03d97764eec9c0cd4be108b7b56bdde.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\928e3d4377fdd0af0c7a9d6d2c28a713.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\0887be1b52696c7f2618913b729239bd.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4d20cafeeb913412ea9804956d50b1e5.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\fe79b5d018d2390a58bf4a66625fb6be.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\26b762dda9983968c0e6a46eb73b7d1d.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\241342c8b2d17cb7888a0844f2d5994d.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\99b6dbe36528deff03b1054b62cbf286.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\62d5984c9139815f74f06fad1cb92a5c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\79e9a4342358e8cb0ad5955d6173e892.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\78a687c9804f98960a31bd4f4fa95c89.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3b4213008a6b396eadf902e0e0178ee4.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\fe8e3823b65b4927323675f772d64762.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\cfc7fe8a2a7e42115a02dd33a4153cc5.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d531683906f0ff5b189533dc2f9dee93.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\87ef9ab9448e0a514b4688b57bdd2ae9.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\55ea50c5bf66b7577ed719a7c42271c1.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c827b107f4e9149c01fd322d76c509ee.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b0c6822bc91c81638ffc9430742f06b4.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\befd34bc2851bd2cf32a99c2c8e92681.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\1ec3b6d019707902969aa1442800af41.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\af881fdc988d7aa33d8cdd29cb37e6ff.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\bebd934f1dcc2267b065720ea9b9c4c8.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3e1667d353cca3e180ba5f2ffa265cda.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\a74ce541e16001d5752635a51df2db3e.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\efa5414a05269f3622f2457408a373e4.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\72db1000c31cfd312b03678a2906814f.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\df641c4e03e9cb99ffd0715d1b19fb2c.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d8b6e4b745b8e36f8f4fafe77f345e8d.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\33491606188046f42501abb93c7de734.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\9299ca3298ccc1d3cd0781c91cb96fe0.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d7547012d03f0893dd962a6e56c9bd0e.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2436ce1a1a2238a1f801bca862316c46.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\a25e83c6fad9723e48bcad1c26d8b828.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\167c3c61ee14548d31946a870a35bbf3.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3ce7df98985faf435647a695cf97b242.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4cb07a1eb273a963581011dcfbd42e3f.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3a2396a360d8ec65d14f588b25f80960.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\00ee84d846b56181c1b9a4f44e7ec7d4.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\44c16f17da4cd45be5b2752b7232cf8c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\a94981e00c3c392311f15793df64e105.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\7839ae63b02495a446c4a910958cd7f1.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\908bb56ae02eae19eef4860b7db25919.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3d73d2d8f6e9688fb08b827cb529568d.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\0271a3aa1dd0b6e2cd1038554c43da3d.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c82342614155053fde256bd1adc2874f.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\930c8253df92d5a6d2a165ad9de816f8.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\de8bac10fe619fbb286b26a325befbc2.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4d295c17425d34aaf7cac15e8dc59b0a.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\648259789c496d7bf70ce3e11f6321f0.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\9ff94c86da186bd12155b2130b698d5c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\0a562dbbc6a16a54ad31720bc8527b4f.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f6c4cd41f8a19543e1d3fe476c1d317b.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\cbec2ef8936a216c237e82f525fa880a.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\a2cdd14453c3a8785d6c8ab3fd1fb1e0.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2c1a8d02417c030d7844d15fbb10d001.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c2de11922c9fb94377c19fd5a6998225.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3a99daeaa80a327e02e0f21594f46512.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3bbb989dc7ae934d733c5881b12e913e.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f9cda3b34be32d4f39bdd419d65a77a0.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d4ca6c04a360eccfa44851d0645bc1ad.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\32f9054c913526bf6b2c0f7f0eacba4c.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\678320958ca8023afd79e07ea1291434.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\09f5889ac21c009a34b2fe61b863318b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\77662790d7848f39d3a4cf960fcb814e.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d02c61e2f6eaf65bae2db6a75c65976b.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\7f9eb6aff310c77bb0ca3978d9505580.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e6d2a97d4affcecbdd01c6bc5955168d.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e91227b3b1e7ae7b3ed9878cbdd4e753.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8d86098cdfa1652ce024b98fd34ff6bf.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4378134413874c1ff80c912a19804e94.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3eee13cad337c54b7c2ecbd3cfb55e51.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\0730bc9473c16abfc0dc506bbffaffd1.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d89b346655323b1434eb0ac6b54f8f2a.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\a496dfcca8018b00180b6e03ab8b964a.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\08e5a5bfe28b72301917200c75b7f8e1.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\1d8b0fa93fcaca214dd2d4ab8df42019.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\675923bc5cbcf2bf82b5ed350907b8b1.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d2bfad223f2f4139b5951fc337d14478.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\302d384c9a7a667b32ccbdb20eab18eb.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\932fcb2a03d1cee45325cd7079ff5376.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\453869a49795b42b81ae8093e82c5ec4.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\12a6c9482e1e0b0c3bbf1ef3a46cb074.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\173b1611dd6ef107ff7ed7d0ffe1bbb0.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\6bf70b76d5b9f9a878c1a56cce605a18.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\fa23d4986021648988d3301e39ea558e.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\9d803879f73790ecaba4c8643f61cdf5.wav,sad
